tempat,jenis,banyak_kekerasan,banyak_korban,usia,hubungan_pelaku,label
rumah-tangga,fisik,1,1,dewasa,keluarga/saudara,1
rumah-tangga,fisik,1,1,dewasa,keluarga/saudara,1
rumah-tangga,fisik,1,1,dewasa,keluarga/saudara,1
rumah-tangga,fisik,1,1,dewasa,keluarga/saudara,1
rumah-tangga,fisik,1,1,dewasa,keluarga/saudara,1
rumah-tangga,fisik,1,1,dewasa,keluarga/saudara,1
rumah-tangga,fisik,1,1,dewasa,keluarga/saudara,1
rumah-tangga,fisik,1,1,dewasa,keluarga/saudara,1
rumah-tangga,fisik,1,1,dewasa,keluarga/saudara,1
rumah-tangga,fisik,1,1,dewasa,keluarga/saudara,1
rumah-tangga,fisik,1,1,dewasa,keluarga/saudara,1
rumah-tangga,fisik,1,1,dewasa,keluarga/saudara,1
rumah-tangga,fisik,1,1,dewasa,keluarga/saudara,1
rumah-tangga,fisik,1,1,dewasa,keluarga/saudara,1
rumah-tangga,fisik,1,1,dewasa,keluarga/saudara,1
rumah-tangga,fisik,1,1,dewasa,keluarga/saudara,1
rumah-tangga,fisik,1,1,dewasa,keluarga/saudara,1
rumah-tangga,fisik,1,1,dewasa,keluarga/saudara,1
rumah-tangga,fisik,1,1,dewasa,keluarga/saudara,1
rumah-tangga,fisik,1,1,dewasa,keluarga/saudara,1
rumah-tangga,fisik,1,1,dewasa,keluarga/saudara,1
rumah-tangga,fisik,1,1,dewasa,keluarga/saudara,1
rumah-tangga,fisik,1,1,dewasa,keluarga/saudara,1
rumah-tangga,fisik,1,1,dewasa,keluarga/saudara,1
rumah-tangga,fisik,1,1,dewasa,keluarga/saudara,1
rumah-tangga,fisik,1,1,dewasa,keluarga/saudara,1
rumah-tangga,fisik,1,1,dewasa,keluarga/saudara,1
rumah-tangga,fisik,1,1,dewasa,keluarga/saudara,1
rumah-tangga,fisik,1,1,dewasa,keluarga/saudara,1
rumah-tangga,fisik,1,1,dewasa,keluarga/saudara,1
rumah-tangga,fisik,1,1,dewasa,keluarga/saudara,1
rumah-tangga,fisik,1,1,dewasa,keluarga/saudara,1
rumah-tangga,fisik,1,1,dewasa,keluarga/saudara,1
rumah-tangga,fisik,1,1,dewasa,keluarga/saudara,1
rumah-tangga,fisik,1,1,dewasa,keluarga/saudara,1
rumah-tangga,fisik,1,1,dewasa,keluarga/saudara,1
rumah-tangga,fisik,1,1,dewasa,keluarga/saudara,1
rumah-tangga,fisik,1,1,dewasa,keluarga/saudara,1
rumah-tangga,fisik,1,1,dewasa,keluarga/saudara,1
rumah-tangga,fisik,1,1,dewasa,keluarga/saudara,1
rumah-tangga,fisik,1,1,dewasa,keluarga/saudara,1
rumah-tangga,fisik,1,1,dewasa,keluarga/saudara,1
rumah-tangga,fisik,1,1,dewasa,keluarga/saudara,1
rumah-tangga,fisik,1,1,dewasa,keluarga/saudara,1
rumah-tangga,fisik,1,1,dewasa,keluarga/saudara,1
rumah-tangga,fisik,1,1,dewasa,keluarga/saudara,1
rumah-tangga,fisik,1,1,dewasa,keluarga/saudara,1
rumah-tangga,fisik,1,1,dewasa,keluarga/saudara,1
rumah-tangga,fisik,1,1,dewasa,keluarga/saudara,1
rumah-tangga,fisik,1,1,dewasa,keluarga/saudara,1
rumah-tangga,fisik,1,1,dewasa,keluarga/saudara,1
rumah-tangga,fisik,1,1,dewasa,keluarga/saudara,1
rumah-tangga,fisik,1,1,dewasa,keluarga/saudara,1
rumah-tangga,fisik,1,1,dewasa,keluarga/saudara,1
rumah-tangga,fisik,1,1,dewasa,keluarga/saudara,1
rumah-tangga,fisik,1,1,dewasa,keluarga/saudara,1
rumah-tangga,fisik,1,1,dewasa,keluarga/saudara,1
rumah-tangga,fisik,1,1,dewasa,keluarga/saudara,1
rumah-tangga,fisik,1,1,dewasa,keluarga/saudara,1
rumah-tangga,fisik,1,1,dewasa,keluarga/saudara,1
rumah-tangga,fisik,1,1,dewasa,keluarga/saudara,1
rumah-tangga,fisik,1,1,dewasa,keluarga/saudara,1
rumah-tangga,fisik,1,1,dewasa,keluarga/saudara,1
rumah-tangga,fisik,1,1,dewasa,keluarga/saudara,1
rumah-tangga,fisik,1,1,dewasa,keluarga/saudara,1
rumah-tangga,fisik,1,1,dewasa,keluarga/saudara,1
rumah-tangga,fisik,1,1,dewasa,keluarga/saudara,1
rumah-tangga,fisik,1,1,dewasa,keluarga/saudara,1
rumah-tangga,fisik,1,1,dewasa,keluarga/saudara,1
rumah-tangga,fisik,1,1,dewasa,keluarga/saudara,1
rumah-tangga,fisik,1,1,dewasa,keluarga/saudara,1
rumah-tangga,fisik,1,1,dewasa,keluarga/saudara,1
rumah-tangga,fisik,1,1,dewasa,keluarga/saudara,1
rumah-tangga,fisik,1,1,dewasa,keluarga/saudara,1
rumah-tangga,fisik,1,1,dewasa,keluarga/saudara,1
rumah-tangga,fisik,1,1,dewasa,keluarga/saudara,1
rumah-tangga,fisik,1,1,dewasa,keluarga/saudara,1
rumah-tangga,fisik,1,1,dewasa,keluarga/saudara,1
rumah-tangga,fisik,1,1,dewasa,keluarga/saudara,1
rumah-tangga,fisik,1,1,dewasa,keluarga/saudara,1
rumah-tangga,fisik,1,1,dewasa,tetangga,1
rumah-tangga,fisik,1,1,dewasa,tetangga,1
rumah-tangga,fisik,1,1,dewasa,tetangga,1
rumah-tangga,fisik,1,1,dewasa,tetangga,1
rumah-tangga,fisik,1,1,dewasa,tetangga,1
rumah-tangga,fisik,1,1,dewasa,tetangga,1
rumah-tangga,fisik,1,1,dewasa,tetangga,1
rumah-tangga,fisik,1,1,dewasa,tetangga,1
rumah-tangga,fisik,1,1,dewasa,tetangga,1
rumah-tangga,fisik,1,1,dewasa,tetangga,1
rumah-tangga,fisik,1,1,dewasa,tetangga,1
rumah-tangga,fisik,1,1,dewasa,tetangga,1
rumah-tangga,fisik,1,1,dewasa,tetangga,1
rumah-tangga,fisik,1,1,dewasa,tetangga,1
rumah-tangga,fisik,1,1,dewasa,tetangga,1
rumah-tangga,fisik,1,1,dewasa,tetangga,1
rumah-tangga,fisik,1,1,dewasa,tetangga,1
rumah-tangga,fisik,1,1,dewasa,tetangga,1
rumah-tangga,fisik,1,1,dewasa,tetangga,1
rumah-tangga,fisik,1,1,dewasa,tetangga,1
rumah-tangga,fisik,1,1,dewasa,suami/istri,2
rumah-tangga,fisik,1,1,dewasa,suami/istri,2
rumah-tangga,fisik,1,1,dewasa,suami/istri,2
rumah-tangga,fisik,1,1,dewasa,suami/istri,2
rumah-tangga,fisik,1,1,dewasa,suami/istri,2
rumah-tangga,fisik,1,1,dewasa,suami/istri,2
rumah-tangga,fisik,1,1,dewasa,suami/istri,2
rumah-tangga,fisik,1,1,dewasa,suami/istri,2
rumah-tangga,fisik,1,1,dewasa,suami/istri,2
rumah-tangga,fisik,1,1,dewasa,suami/istri,2
rumah-tangga,fisik,1,1,dewasa,suami/istri,2
rumah-tangga,fisik,1,1,dewasa,suami/istri,2
rumah-tangga,fisik,1,1,dewasa,suami/istri,2
rumah-tangga,fisik,1,1,dewasa,suami/istri,2
rumah-tangga,fisik,1,1,dewasa,suami/istri,2
rumah-tangga,fisik,1,1,dewasa,suami/istri,2
rumah-tangga,fisik,1,1,dewasa,suami/istri,2
rumah-tangga,fisik,1,1,dewasa,suami/istri,2
rumah-tangga,fisik,1,1,dewasa,suami/istri,2
rumah-tangga,fisik,1,1,dewasa,suami/istri,2
rumah-tangga,fisik,1,1,dewasa,suami/istri,2
rumah-tangga,fisik,1,1,dewasa,suami/istri,2
rumah-tangga,fisik,1,1,dewasa,suami/istri,2
rumah-tangga,fisik,1,1,dewasa,suami/istri,2
rumah-tangga,fisik,1,1,dewasa,suami/istri,2
rumah-tangga,fisik,1,1,dewasa,suami/istri,2
rumah-tangga,fisik,1,1,dewasa,suami/istri,2
rumah-tangga,fisik,1,1,dewasa,suami/istri,2
rumah-tangga,fisik,1,1,dewasa,suami/istri,2
rumah-tangga,fisik,1,1,dewasa,suami/istri,2
rumah-tangga,fisik,1,1,dewasa,suami/istri,2
rumah-tangga,fisik,1,1,dewasa,suami/istri,2
rumah-tangga,fisik,1,1,dewasa,suami/istri,2
rumah-tangga,fisik,1,1,dewasa,suami/istri,2
rumah-tangga,fisik,1,1,dewasa,suami/istri,2
rumah-tangga,fisik,1,1,dewasa,suami/istri,2
rumah-tangga,fisik,1,1,dewasa,suami/istri,2
rumah-tangga,fisik,1,1,dewasa,suami/istri,2
rumah-tangga,fisik,1,1,dewasa,suami/istri,2
rumah-tangga,fisik,1,1,dewasa,suami/istri,2
rumah-tangga,fisik,1,1,dewasa,suami/istri,2
rumah-tangga,fisik,1,1,dewasa,suami/istri,2
rumah-tangga,fisik,1,1,dewasa,suami/istri,2
rumah-tangga,fisik,1,1,dewasa,suami/istri,2
rumah-tangga,fisik,1,1,dewasa,suami/istri,2
rumah-tangga,fisik,1,1,dewasa,suami/istri,2
rumah-tangga,fisik,1,1,dewasa,suami/istri,2
rumah-tangga,fisik,1,1,dewasa,suami/istri,2
rumah-tangga,fisik,1,1,dewasa,suami/istri,2
rumah-tangga,fisik,1,1,dewasa,suami/istri,2
rumah-tangga,fisik,1,1,dewasa,suami/istri,2
rumah-tangga,fisik,1,1,dewasa,suami/istri,2
rumah-tangga,fisik,1,1,dewasa,suami/istri,2
rumah-tangga,fisik,1,1,dewasa,suami/istri,2
rumah-tangga,fisik,1,1,dewasa,suami/istri,2
rumah-tangga,fisik,1,1,dewasa,suami/istri,2
rumah-tangga,fisik,1,1,dewasa,suami/istri,2
rumah-tangga,fisik,1,1,dewasa,suami/istri,2
rumah-tangga,fisik,1,1,dewasa,suami/istri,2
rumah-tangga,fisik,1,1,dewasa,suami/istri,2
rumah-tangga,fisik,1,1,dewasa,suami/istri,2
rumah-tangga,fisik,1,1,dewasa,suami/istri,2
rumah-tangga,fisik,1,1,dewasa,suami/istri,2
rumah-tangga,fisik,1,1,dewasa,suami/istri,2
rumah-tangga,fisik,1,1,dewasa,suami/istri,2
rumah-tangga,fisik,1,1,dewasa,suami/istri,2
rumah-tangga,fisik,1,1,dewasa,suami/istri,2
rumah-tangga,fisik,1,1,dewasa,suami/istri,2
rumah-tangga,fisik,1,1,dewasa,suami/istri,2
rumah-tangga,fisik,1,1,dewasa,suami/istri,2
rumah-tangga,fisik,1,1,dewasa,suami/istri,2
rumah-tangga,fisik,1,1,dewasa,suami/istri,2
rumah-tangga,fisik,1,1,dewasa,suami/istri,2
rumah-tangga,fisik,1,1,dewasa,suami/istri,2
rumah-tangga,fisik,1,1,dewasa,suami/istri,2
rumah-tangga,fisik,1,1,dewasa,suami/istri,2
rumah-tangga,fisik,1,1,dewasa,suami/istri,2
rumah-tangga,fisik,1,1,dewasa,suami/istri,2
rumah-tangga,fisik,1,1,dewasa,suami/istri,2
rumah-tangga,fisik,1,1,dewasa,suami/istri,2
rumah-tangga,fisik,1,1,dewasa,suami/istri,2
rumah-tangga,fisik,1,1,dewasa,suami/istri,2
rumah-tangga,fisik,1,1,dewasa,suami/istri,2
rumah-tangga,fisik,1,1,dewasa,suami/istri,2
rumah-tangga,fisik,1,1,dewasa,suami/istri,2
rumah-tangga,fisik,1,1,dewasa,suami/istri,2
rumah-tangga,fisik,1,1,dewasa,suami/istri,2
rumah-tangga,fisik,1,1,dewasa,suami/istri,2
rumah-tangga,fisik,1,1,dewasa,suami/istri,2
rumah-tangga,fisik,1,1,dewasa,suami/istri,2
rumah-tangga,fisik,1,1,dewasa,suami/istri,2
rumah-tangga,fisik,1,1,dewasa,suami/istri,2
rumah-tangga,fisik,1,1,dewasa,suami/istri,2
rumah-tangga,fisik,1,1,dewasa,suami/istri,2
rumah-tangga,fisik,1,1,dewasa,suami/istri,2
rumah-tangga,fisik,1,1,dewasa,suami/istri,2
rumah-tangga,fisik,1,1,dewasa,suami/istri,2
rumah-tangga,fisik,1,1,dewasa,suami/istri,2
rumah-tangga,fisik,1,1,dewasa,suami/istri,2
rumah-tangga,fisik,1,1,dewasa,suami/istri,2
rumah-tangga,fisik,1,1,dewasa,suami/istri,2
rumah-tangga,fisik,1,1,dewasa,suami/istri,2
rumah-tangga,fisik,1,1,dewasa,suami/istri,2
rumah-tangga,fisik,1,1,dewasa,suami/istri,2
rumah-tangga,fisik,1,1,dewasa,suami/istri,2
rumah-tangga,fisik,1,1,dewasa,suami/istri,2
rumah-tangga,fisik,1,1,dewasa,suami/istri,2
rumah-tangga,fisik,1,1,dewasa,suami/istri,2
rumah-tangga,fisik,1,1,dewasa,suami/istri,2
rumah-tangga,fisik,1,1,dewasa,suami/istri,2
rumah-tangga,fisik,1,1,dewasa,suami/istri,2
rumah-tangga,fisik,1,1,dewasa,suami/istri,2
rumah-tangga,fisik,1,1,dewasa,suami/istri,2
rumah-tangga,fisik,1,1,dewasa,suami/istri,2
rumah-tangga,fisik,1,1,dewasa,suami/istri,2
rumah-tangga,fisik,1,1,dewasa,suami/istri,2
rumah-tangga,fisik,1,1,dewasa,suami/istri,2
rumah-tangga,fisik,1,1,dewasa,suami/istri,2
rumah-tangga,fisik,1,1,dewasa,suami/istri,2
rumah-tangga,fisik,1,1,dewasa,suami/istri,2
rumah-tangga,fisik,1,1,dewasa,suami/istri,2
rumah-tangga,fisik,1,1,dewasa,suami/istri,2
rumah-tangga,fisik,1,1,dewasa,suami/istri,2
rumah-tangga,fisik,1,1,dewasa,suami/istri,2
rumah-tangga,fisik,1,1,dewasa,suami/istri,2
rumah-tangga,fisik,1,1,dewasa,suami/istri,2
rumah-tangga,fisik,1,1,dewasa,suami/istri,2
rumah-tangga,fisik,1,1,dewasa,suami/istri,2
rumah-tangga,fisik,1,1,dewasa,suami/istri,2
rumah-tangga,fisik,1,1,dewasa,suami/istri,2
rumah-tangga,fisik,1,1,dewasa,suami/istri,2
rumah-tangga,fisik,1,1,dewasa,suami/istri,2
rumah-tangga,fisik,1,1,dewasa,suami/istri,2
rumah-tangga,fisik,1,1,dewasa,suami/istri,2
rumah-tangga,fisik,1,1,dewasa,suami/istri,2
rumah-tangga,fisik,1,1,dewasa,suami/istri,2
rumah-tangga,fisik,1,1,dewasa,suami/istri,2
rumah-tangga,fisik,1,1,dewasa,suami/istri,2
rumah-tangga,fisik,1,1,dewasa,suami/istri,2
rumah-tangga,fisik,1,1,dewasa,suami/istri,2
rumah-tangga,fisik,1,1,dewasa,suami/istri,2
rumah-tangga,fisik,1,1,dewasa,suami/istri,2
rumah-tangga,fisik,1,1,dewasa,suami/istri,2
rumah-tangga,fisik,1,1,dewasa,suami/istri,2
rumah-tangga,fisik,1,1,dewasa,suami/istri,2
rumah-tangga,fisik,1,1,dewasa,suami/istri,2
rumah-tangga,fisik,1,1,dewasa,suami/istri,2
rumah-tangga,fisik,1,1,dewasa,suami/istri,2
rumah-tangga,fisik,1,1,dewasa,suami/istri,2
rumah-tangga,fisik,1,1,dewasa,suami/istri,2
rumah-tangga,fisik,1,1,dewasa,suami/istri,2
rumah-tangga,fisik,1,1,dewasa,suami/istri,2
rumah-tangga,fisik,1,1,dewasa,suami/istri,2
rumah-tangga,fisik,1,1,dewasa,suami/istri,2
rumah-tangga,fisik,1,1,dewasa,suami/istri,2
rumah-tangga,fisik,1,1,dewasa,suami/istri,2
rumah-tangga,fisik,1,1,dewasa,suami/istri,2
rumah-tangga,fisik,1,1,dewasa,suami/istri,2
rumah-tangga,fisik,1,1,dewasa,suami/istri,2
rumah-tangga,fisik,1,1,dewasa,suami/istri,2
rumah-tangga,fisik,1,1,dewasa,suami/istri,2
rumah-tangga,fisik,1,1,dewasa,suami/istri,2
rumah-tangga,fisik,1,1,dewasa,suami/istri,2
rumah-tangga,fisik,1,1,dewasa,suami/istri,2
rumah-tangga,fisik,1,1,dewasa,suami/istri,2
rumah-tangga,fisik,1,1,dewasa,suami/istri,2
rumah-tangga,fisik,1,1,dewasa,suami/istri,2
rumah-tangga,fisik,1,1,dewasa,suami/istri,2
rumah-tangga,fisik,1,1,dewasa,suami/istri,2
rumah-tangga,fisik,1,1,dewasa,suami/istri,2
rumah-tangga,fisik,1,1,dewasa,suami/istri,2
rumah-tangga,fisik,1,1,dewasa,suami/istri,2
rumah-tangga,fisik,1,1,dewasa,suami/istri,2
rumah-tangga,fisik,1,1,dewasa,suami/istri,2
rumah-tangga,fisik,1,1,dewasa,suami/istri,2
rumah-tangga,fisik,1,1,dewasa,suami/istri,2
rumah-tangga,fisik,1,1,dewasa,suami/istri,2
rumah-tangga,fisik,1,1,dewasa,suami/istri,2
rumah-tangga,fisik,1,1,dewasa,suami/istri,2
rumah-tangga,fisik,1,1,dewasa,suami/istri,2
rumah-tangga,fisik,1,1,dewasa,suami/istri,2
rumah-tangga,fisik,1,1,dewasa,suami/istri,2
rumah-tangga,fisik,1,1,dewasa,suami/istri,2
rumah-tangga,fisik,1,1,dewasa,suami/istri,2
rumah-tangga,fisik,1,1,dewasa,suami/istri,2
rumah-tangga,fisik,1,1,dewasa,suami/istri,2
rumah-tangga,fisik,1,1,dewasa,suami/istri,2
rumah-tangga,fisik,1,1,dewasa,suami/istri,2
rumah-tangga,fisik,1,1,dewasa,suami/istri,2
rumah-tangga,fisik,1,1,dewasa,suami/istri,2
rumah-tangga,fisik,1,1,dewasa,majikan,2
rumah-tangga,fisik,1,1,dewasa,majikan,2
rumah-tangga,fisik,1,1,dewasa,majikan,2
rumah-tangga,fisik,1,1,dewasa,majikan,2
rumah-tangga,fisik,1,1,dewasa,majikan,2
rumah-tangga,fisik,1,1,dewasa,majikan,2
rumah-tangga,fisik,1,1,dewasa,majikan,2
rumah-tangga,fisik,1,1,dewasa,majikan,2
rumah-tangga,fisik,1,1,dewasa,majikan,2
rumah-tangga,fisik,1,1,dewasa,majikan,2
rumah-tangga,fisik,1,1,dewasa,majikan,2
rumah-tangga,fisik,1,1,dewasa,majikan,2
rumah-tangga,fisik,1,1,dewasa,majikan,2
rumah-tangga,fisik,1,1,dewasa,majikan,2
rumah-tangga,fisik,1,1,dewasa,majikan,2
rumah-tangga,fisik,1,1,dewasa,majikan,2
rumah-tangga,fisik,1,1,dewasa,majikan,2
rumah-tangga,fisik,1,1,dewasa,majikan,2
rumah-tangga,fisik,1,1,dewasa,majikan,2
rumah-tangga,fisik,1,1,dewasa,majikan,2
rumah-tangga,fisik,1,1,dewasa,majikan,2
rumah-tangga,fisik,1,1,dewasa,majikan,2
rumah-tangga,fisik,1,1,dewasa,majikan,2
rumah-tangga,fisik,1,1,dewasa,majikan,2
rumah-tangga,fisik,1,1,dewasa,majikan,2
rumah-tangga,fisik,1,1,dewasa,majikan,2
rumah-tangga,fisik,1,1,dewasa,majikan,2
rumah-tangga,fisik,1,1,dewasa,majikan,2
rumah-tangga,fisik,1,1,dewasa,majikan,2
rumah-tangga,fisik,1,1,dewasa,majikan,2
rumah-tangga,fisik,1,1,dewasa,majikan,2
rumah-tangga,fisik,1,1,dewasa,majikan,2
rumah-tangga,fisik,1,1,dewasa,majikan,2
rumah-tangga,fisik,1,1,dewasa,majikan,2
rumah-tangga,fisik,1,1,dewasa,majikan,2
rumah-tangga,fisik,1,1,dewasa,majikan,2
rumah-tangga,fisik,1,1,dewasa,majikan,2
rumah-tangga,fisik,1,1,dewasa,majikan,2
rumah-tangga,fisik,1,1,dewasa,majikan,2
rumah-tangga,fisik,1,1,dewasa,majikan,2
rumah-tangga,fisik,1,1,dewasa,majikan,2
rumah-tangga,fisik,1,1,dewasa,majikan,2
rumah-tangga,fisik,1,1,dewasa,majikan,2
rumah-tangga,fisik,1,1,dewasa,majikan,2
rumah-tangga,fisik,1,1,dewasa,majikan,2
rumah-tangga,fisik,1,1,dewasa,majikan,2
rumah-tangga,fisik,1,1,dewasa,majikan,2
rumah-tangga,fisik,1,1,dewasa,majikan,2
rumah-tangga,fisik,1,1,dewasa,majikan,2
rumah-tangga,fisik,1,1,dewasa,majikan,2
rumah-tangga,fisik,1,1,dewasa,majikan,2
rumah-tangga,fisik,1,1,dewasa,majikan,2
rumah-tangga,fisik,1,1,dewasa,majikan,2
rumah-tangga,fisik,1,1,dewasa,majikan,2
rumah-tangga,fisik,1,1,dewasa,majikan,2
rumah-tangga,fisik,1,1,dewasa,majikan,2
rumah-tangga,fisik,1,1,dewasa,majikan,2
rumah-tangga,fisik,1,1,dewasa,majikan,2
rumah-tangga,fisik,1,1,dewasa,majikan,2
rumah-tangga,fisik,1,1,dewasa,majikan,2
rumah-tangga,fisik,1,1,dewasa,majikan,2
rumah-tangga,fisik,1,1,dewasa,majikan,2
rumah-tangga,fisik,1,1,dewasa,majikan,2
rumah-tangga,fisik,1,1,dewasa,majikan,2
rumah-tangga,fisik,1,1,dewasa,majikan,2
rumah-tangga,fisik,1,1,dewasa,majikan,2
rumah-tangga,fisik,1,1,dewasa,majikan,2
rumah-tangga,fisik,1,1,dewasa,majikan,2
rumah-tangga,fisik,1,1,dewasa,majikan,2
rumah-tangga,fisik,1,1,dewasa,majikan,2
rumah-tangga,fisik,1,1,dewasa,majikan,2
rumah-tangga,fisik,1,1,dewasa,majikan,2
rumah-tangga,fisik,1,1,dewasa,majikan,2
rumah-tangga,fisik,1,1,dewasa,majikan,2
rumah-tangga,fisik,1,1,dewasa,majikan,2
rumah-tangga,fisik,1,1,dewasa,pacar/teman,2
rumah-tangga,fisik,1,1,dewasa,pacar/teman,2
rumah-tangga,fisik,1,1,dewasa,pacar/teman,2
rumah-tangga,fisik,1,1,dewasa,pacar/teman,2
rumah-tangga,fisik,1,1,dewasa,pacar/teman,2
rumah-tangga,fisik,1,1,dewasa,pacar/teman,2
rumah-tangga,fisik,1,1,dewasa,pacar/teman,2
rumah-tangga,fisik,1,1,dewasa,pacar/teman,2
rumah-tangga,fisik,1,1,dewasa,pacar/teman,2
rumah-tangga,fisik,1,1,dewasa,pacar/teman,2
rumah-tangga,fisik,1,1,dewasa,pacar/teman,2
rumah-tangga,fisik,1,1,dewasa,pacar/teman,2
rumah-tangga,fisik,1,1,dewasa,pacar/teman,2
rumah-tangga,fisik,1,1,dewasa,pacar/teman,2
rumah-tangga,fisik,1,1,dewasa,pacar/teman,2
rumah-tangga,fisik,1,1,dewasa,pacar/teman,2
rumah-tangga,fisik,1,1,dewasa,pacar/teman,2
rumah-tangga,fisik,1,1,dewasa,pacar/teman,2
rumah-tangga,fisik,1,1,dewasa,pacar/teman,2
rumah-tangga,fisik,1,1,dewasa,pacar/teman,2
rumah-tangga,fisik,1,1,dewasa,pacar/teman,2
rumah-tangga,fisik,1,1,dewasa,pacar/teman,2
rumah-tangga,fisik,1,1,dewasa,pacar/teman,2
rumah-tangga,fisik,1,1,dewasa,pacar/teman,2
rumah-tangga,fisik,1,1,dewasa,pacar/teman,2
rumah-tangga,fisik,1,1,dewasa,pacar/teman,2
rumah-tangga,fisik,1,1,dewasa,pacar/teman,2
rumah-tangga,fisik,1,1,dewasa,pacar/teman,2
rumah-tangga,fisik,1,1,dewasa,pacar/teman,2
rumah-tangga,fisik,1,1,dewasa,pacar/teman,2
rumah-tangga,fisik,1,1,dewasa,pacar/teman,2
rumah-tangga,fisik,1,1,dewasa,pacar/teman,2
rumah-tangga,fisik,1,1,dewasa,pacar/teman,2
rumah-tangga,fisik,1,1,dewasa,pacar/teman,2
rumah-tangga,fisik,1,1,dewasa,pacar/teman,2
rumah-tangga,fisik,1,1,dewasa,pacar/teman,2
rumah-tangga,fisik,1,1,dewasa,pacar/teman,2
rumah-tangga,fisik,1,1,dewasa,pacar/teman,2
rumah-tangga,fisik,1,1,dewasa,pacar/teman,2
rumah-tangga,fisik,1,1,dewasa,pacar/teman,2
rumah-tangga,fisik,1,1,dewasa,lainnya,2
rumah-tangga,fisik,1,1,dewasa,lainnya,2
rumah-tangga,fisik,1,1,dewasa,lainnya,2
rumah-tangga,fisik,1,1,dewasa,lainnya,2
rumah-tangga,fisik,1,1,dewasa,lainnya,2
rumah-tangga,fisik,1,1,lansia,keluarga/saudara,2
rumah-tangga,fisik,1,1,lansia,keluarga/saudara,2
rumah-tangga,fisik,1,1,lansia,keluarga/saudara,2
rumah-tangga,fisik,1,1,lansia,lainnya,2
rumah-tangga,fisik,1,1,lansia,lainnya,2
rumah-tangga,fisik,1,2,remaja,orang-tua,2
rumah-tangga,fisik,1,2,remaja,orang-tua,2
rumah-tangga,fisik,1,2,remaja,pacar/teman,2
rumah-tangga,fisik,1,2,remaja,keluarga/saudara,2
rumah-tangga,fisik,1,2,remaja,lainnya,2
rumah-tangga,fisik,1,2,dewasa,suami/istri,2
rumah-tangga,fisik,1,2,dewasa,suami/istri,2
rumah-tangga,fisik,1,2,dewasa,pacar/teman,2
rumah-tangga,fisik,1,2,dewasa,pacar/teman,2
rumah-tangga,fisik,1,2,dewasa,keluarga/saudara,2
rumah-tangga,fisik,1,3,remaja,orang-tua,2
rumah-tangga,fisik,1,3,remaja,keluarga/saudara,2
rumah-tangga,fisik,1,3,dewasa,keluarga/saudara,2
rumah-tangga,fisik,1,3,dewasa,suami/istri,2
rumah-tangga,fisik,1,3,dewasa,lainnya,2
rumah-tangga,fisik,2,1,remaja,orang-tua,2
rumah-tangga,fisik,2,1,remaja,keluarga/saudara,2
rumah-tangga,fisik,2,1,dewasa,keluarga/saudara,2
rumah-tangga,fisik,2,1,dewasa,suami/istri,2
rumah-tangga,fisik,2,1,dewasa,lainnya,2
rumah-tangga,fisik,2,2,remaja,orang-tua,2
rumah-tangga,fisik,2,2,remaja,keluarga/saudara,2
rumah-tangga,fisik,3,1,dewasa,suami/istri,2
rumah-tangga,fisik,3,1,dewasa,keluarga/saudara,2
rumah-tangga,fisik,3,2,remaja,orang-tua,2
rumah-tangga,fisik,4,2,remaja,orang-tua,2
rumah-tangga,seksual,1,1,balita,orang-tua,2
rumah-tangga,seksual,1,1,balita,orang-tua,2
rumah-tangga,seksual,1,1,balita,orang-tua,2
rumah-tangga,seksual,1,1,balita,orang-tua,2
rumah-tangga,seksual,1,1,balita,orang-tua,2
rumah-tangga,seksual,1,1,balita,orang-tua,2
rumah-tangga,seksual,1,1,balita,orang-tua,2
rumah-tangga,seksual,1,1,balita,orang-tua,2
rumah-tangga,seksual,1,1,balita,orang-tua,2
rumah-tangga,seksual,1,1,balita,orang-tua,2
rumah-tangga,seksual,1,1,balita,orang-tua,2
rumah-tangga,seksual,1,1,balita,orang-tua,2
rumah-tangga,seksual,1,1,balita,orang-tua,2
rumah-tangga,seksual,1,1,balita,orang-tua,2
rumah-tangga,seksual,1,1,balita,orang-tua,2
rumah-tangga,seksual,1,1,balita,orang-tua,2
rumah-tangga,seksual,1,1,balita,orang-tua,2
rumah-tangga,seksual,1,1,balita,orang-tua,2
rumah-tangga,seksual,1,1,balita,orang-tua,2
rumah-tangga,seksual,1,1,balita,orang-tua,2
rumah-tangga,seksual,1,1,balita,orang-tua,2
rumah-tangga,seksual,1,1,balita,orang-tua,2
rumah-tangga,seksual,1,1,balita,orang-tua,2
rumah-tangga,seksual,1,1,balita,orang-tua,2
rumah-tangga,seksual,1,1,balita,orang-tua,2
rumah-tangga,seksual,1,1,balita,orang-tua,2
rumah-tangga,seksual,1,1,balita,orang-tua,2
rumah-tangga,seksual,1,1,balita,orang-tua,2
rumah-tangga,seksual,1,1,balita,orang-tua,2
rumah-tangga,seksual,1,1,balita,orang-tua,2
rumah-tangga,seksual,1,1,balita,orang-tua,2
rumah-tangga,seksual,1,1,balita,orang-tua,2
rumah-tangga,seksual,1,1,balita,orang-tua,2
rumah-tangga,seksual,1,1,balita,orang-tua,2
rumah-tangga,seksual,1,1,balita,orang-tua,2
rumah-tangga,seksual,1,1,balita,orang-tua,2
rumah-tangga,seksual,1,1,balita,orang-tua,2
rumah-tangga,seksual,1,1,balita,orang-tua,2
rumah-tangga,seksual,1,1,balita,orang-tua,2
